,OvertimePay
78746,31995.71
78747,0.0
78748,0.0
78749,8482.5
78750,30339.2
78751,0.0
78752,4139.69
78753,4378.9
78754,6924.78
78755,8845.76
78756,5845.09
78757,0.0
78758,0.0
78759,4399.53
78760,0.0
78761,0.0
78762,0.0
78763,8496.32
78764,0.0
78765,16028.4
78766,0.0
78767,3897.31
78768,4489.07
78769,29026.03
78770,11972.57
78771,6416.5
78772,14888.32
78773,4814.0
78774,5802.52
78775,8551.16
78776,5233.68
78777,4790.94
78778,5798.44
78779,0.0
78780,3487.42
78781,7786.32
78782,7436.52
78783,4837.4
78784,27799.71
78785,0.0
78786,36303.4
78787,4638.89
78788,6978.85
78789,0.0
78790,2572.32
78791,0.0
78792,6924.78
78793,0.0
78794,2408.27
78795,0.0
78796,8049.65
78797,46719.11
78798,0.0
78799,56405.34
78800,2814.12
78801,5323.8
78802,28556.56
78803,4871.46
78804,0.0
78805,0.0
78806,28186.66
78807,0.0
78808,1006.97
78809,11183.09
78810,15997.26
78811,5918.52
78812,5562.1
78813,0.0
78814,54902.15
78815,0.0
78816,8529.6
78817,0.0
78818,10460.34
78819,3788.84
78820,40685.86
78821,7594.48
78822,6377.01
78823,27867.7
78824,9804.2
78825,29330.73
78826,9260.93
78827,9093.56
78828,21661.58
78829,8352.39
78830,34144.46
78831,418.93
78832,7016.73
78833,5247.54
78834,46267.04
78835,6891.33
78836,10304.77
78837,7388.9
78838,8801.57
78839,6602.83
78840,32752.57
78841,23043.43
78842,2527.36
78843,1263.68
78844,0.0
78845,0.0
78846,1903.13
78847,866.87
78848,6142.09
78849,8269.09
78850,6577.13
78851,0.0
78852,4944.06
78853,27491.53
78854,6664.8
78855,2155.23
78856,18498.14
78857,7159.63
78858,2099.01
78859,7915.33
78860,0.0
78861,4838.81
78862,22415.74
78863,7444.11
78864,25013.9
78865,13912.68
78866,0.0
78867,9147.28
78868,2311.66
78869,66540.37
78870,12377.48
78871,4962.47
78872,6569.89
78873,0.0
78874,0.0
78875,0.0
78876,5924.4
78877,30325.15
78878,0.0
78879,0.0
78880,0.0
78881,0.0
78882,31232.16
78883,11271.83
78884,5535.85
78885,4601.99
78886,10554.74
78887,6738.64
78888,0.0
78889,0.0
78890,0.0
78891,0.0
78892,0.0
78893,0.0
78894,0.0
78895,0.0
78896,0.0
78897,0.0
78898,0.0
78899,0.0
78900,0.0
78901,0.0
78902,0.0
78903,0.0
78904,0.0
78905,0.0
78906,0.0
78907,0.0
78908,0.0
78909,0.0
78910,0.0
78911,17700.3
78912,0.0
78913,3397.44
78914,4460.4
78915,0.0
78916,9676.18
78917,7979.24
78918,7386.49
78919,26452.6
78920,15776.5
78921,33569.1
78922,0.0
78923,5680.32
78924,4453.33
78925,8095.49
78926,2628.21
78927,6929.04
78928,0.0
78929,15962.33
78930,12793.26
78931,0.0
78932,7569.64
78933,38280.06
78934,0.0
78935,21562.79
78936,0.0
78937,3530.43
78938,30021.71
78939,14526.56
78940,8031.48
78941,52802.12
78942,6679.45
78943,12582.65
78944,0.0
78945,0.0
78946,2886.12
78947,8330.43
78948,1725.77
78949,0.0
78950,8732.36
78951,11264.52
78952,12039.54
78953,2238.52
78954,3900.72
78955,4657.55
78956,0.0
78957,8948.71
78958,21045.6
78959,7586.59
78960,16355.7
78961,10340.63
78962,7994.39
78963,5198.2
78964,0.0
78965,0.0
78966,0.0
78967,0.0
78968,0.0
78969,724.51
78970,0.0
78971,9558.3
78972,14183.59
78973,23677.59
78974,0.0
78975,4287.83
78976,4267.58
78977,14388.31
78978,2120.45
78979,34907.64
78980,0.0
78981,53879.31
78982,4249.29
78983,7221.96
78984,0.0
78985,13837.25
78986,20299.25
78987,28881.01
78988,54972.83
78989,7834.32
78990,6462.15
78991,48570.78
78992,6486.15
78993,12803.34
78994,0.0
78995,0.0
78996,3839.18
78997,889.59
78998,6715.56
78999,8582.13
79000,7134.78
79001,52217.34
79002,3135.39
79003,12273.92
79004,6686.25
79005,5879.83
79006,35487.64
79007,17596.72
79008,10241.05
79009,12282.26
79010,13465.2
79011,3559.28
79012,319.8
79013,0.0
79014,42445.16
79015,2979.6
79016,3818.65
79017,0.0
79018,7178.78
79019,0.0
79020,0.0
79021,8620.94
79022,34974.3
79023,11988.37
79024,4649.4
79025,0.0
79026,0.0
79027,0.0
79028,0.0
79029,1133.45
79030,1851.39
79031,14265.74
79032,2347.43
79033,22469.27
79034,5761.64
79035,35855.66
79036,812.14
79037,3133.46
79038,4055.5
79039,0.0
79040,0.0
79041,34441.11
79042,3708.42
79043,5124.82
79044,13794.74
79045,0.0
79046,0.0
79047,7186.42
79048,29607.86
79049,9367.38
79050,61862.09
79051,0.0
79052,27918.1
79053,0.0
79054,2359.17
79055,0.0
79056,6267.05
79057,36745.81
79058,6089.63
79059,1913.17
79060,1587.46
79061,28396.14
79062,6919.02
79063,25595.94
79064,15219.59
79065,5570.66
79066,38031.92
79067,3113.24
79068,7060.22
79069,0.0
79070,2115.53
79071,53370.6
79072,0.0
79073,6522.17
79074,9344.73
79075,2361.36
79076,4463.98
79077,8078.91
79078,5453.66
79079,41929.28
79080,2057.85
79081,0.0
79082,6708.47
79083,18736.62
79084,2380.34
79085,3544.08
79086,8009.17
79087,5632.3
79088,7288.11
79089,3044.89
79090,8621.31
79091,555.19
79092,0.0
79093,0.0
79094,0.0
79095,0.0
79096,315.03
79097,6822.08
79098,4471.2
79099,6561.79
79100,0.0
79101,4381.9
79102,24846.18
79103,6655.97
79104,0.0
79105,0.0
79106,0.0
79107,7940.65
79108,9143.2
79109,5428.9
79110,26839.68
79111,0.0
79112,0.0
79113,38365.95
79114,0.0
79115,0.0
79116,0.0
79117,0.0
79118,0.0
79119,6749.05
79120,7708.63
79121,0.0
79122,646.73
79123,1859.12
79124,30583.25
79125,0.0
79126,41354.95
79127,6964.91
79128,27146.53
79129,0.0
79130,2318.4
79131,0.0
79132,5491.17
79133,5233.68
79134,5755.57
79135,0.0
79136,9994.61
79137,6088.74
79138,0.0
79139,0.0
79140,5273.99
79141,0.0
79142,0.0
79143,38701.03
79144,2588.4
79145,12046.62
79146,0.0
79147,16330.9
79148,13559.37
79149,13970.69
79150,12165.15
79151,7002.76
79152,0.0
79153,626.47
79154,29489.81
79155,0.0
79156,0.0
79157,870.46
79158,1303.05
79159,7893.28
79160,0.0
79161,1868.0
79162,0.0
79163,6254.2
79164,6148.0
79165,10343.58
79166,7912.28
79167,2608.41
79168,0.0
79169,0.0
79170,14823.33
79171,2181.52
79172,9411.52
79173,11502.92
79174,3862.32
79175,7390.16
79176,350.85
79177,350.85
79178,0.0
79179,6904.68
79180,0.0
79181,31251.59
79182,56876.43
79183,10210.57
79184,0.0
79185,51367.0
79186,15231.98
79187,7983.39
79188,39235.93
79189,3641.38
79190,0.0
79191,6199.55
79192,5285.75
79193,0.0
79194,1487.73
79195,5378.87
79196,3057.75
79197,2308.26
79198,5164.61
79199,1177.0
79200,19760.95
79201,43236.81
79202,20370.37
79203,51612.58
79204,30287.2
79205,7615.57
79206,2774.46
79207,1772.04
79208,3679.68
79209,25115.59
79210,0.0
79211,0.0
79212,0.0
79213,0.0
79214,0.0
79215,0.0
79216,0.0
79217,5945.26
79218,0.0
79219,0.0
79220,0.0
79221,0.0
79222,6346.01
79223,0.0
79224,3444.06
79225,0.0
79226,0.0
79227,0.0
79228,0.0
79229,0.0
79230,0.0
79231,0.0
79232,26473.32
79233,0.0
79234,0.0
79235,37725.26
79236,26211.07
79237,0.0
79238,14776.42
79239,6921.76
79240,6064.78
79241,44549.29
79242,1195.06
79243,33072.75
79244,6854.95
79245,3159.83
79246,46843.86
79247,8546.13
79248,39102.66
79249,4286.12
79250,0.0
79251,9093.56
79252,11943.09
79253,6100.69
79254,13834.25
79255,300.27
79256,0.0
79257,0.0
79258,23405.79
79259,0.0
79260,4715.92
79261,0.0
79262,14229.33
79263,0.0
79264,4594.16
79265,18479.65
79266,6132.2
79267,50672.88
79268,0.0
79269,0.0
79270,0.0
79271,51947.84
79272,13373.67
79273,0.0
79274,0.0
79275,6351.18
79276,0.0
79277,0.0
79278,19433.65
79279,28697.71
79280,5387.46
79281,28002.42
79282,0.0
79283,868.16
79284,20257.73
79285,6516.3
79286,5529.7
79287,2079.29
79288,41060.41
79289,9554.87
79290,4774.76
79291,0.0
79292,11450.8
79293,4581.93
79294,9113.63
79295,5380.88
79296,5156.58
79297,5793.96
79298,0.0
79299,4499.78
79300,15070.4
79301,679.5
79302,8594.05
79303,0.0
79304,5565.69
79305,29916.22
79306,3481.52
79307,2308.26
79308,0.0
79309,0.0
79310,0.0
79311,0.0
79312,456.1
79313,0.0
79314,16427.41
79315,0.0
79316,7163.9
79317,2197.52
79318,4092.5
79319,6666.88
79320,2177.8
79321,683.1
79322,0.0
79323,1263.68
79324,0.0
79325,6522.83
79326,7869.13
79327,25886.48
79328,6765.95
79329,4165.73
79330,22331.49
79331,350.85
79332,0.0
79333,7821.23
79334,0.0
79335,1754.08
79336,10208.68
79337,1397.26
79338,6359.75
79339,10102.55
79340,17452.81
79341,16828.29
79342,53568.02
79343,0.0
79344,2948.98
79345,13897.15
79346,0.0
79347,6553.42
79348,16949.8
79349,43859.07
79350,6889.91
79351,50143.24
79352,3771.62
79353,0.0
79354,12311.86
79355,6785.6
79356,2527.36
79357,10557.98
79358,0.0
79359,0.0
79360,3518.9
79361,0.0
79362,0.0
79363,0.0
79364,20526.33
79365,4652.8
79366,0.0
79367,0.0
79368,0.0
79369,0.0
79370,0.0
79371,0.0
79372,0.0
79373,0.0
79374,0.0
79375,0.0
79376,0.0
79377,0.0
79378,0.0
79379,0.0
79380,0.0
79381,0.0
79382,0.0
79383,0.0
79384,0.0
79385,0.0
79386,0.0
79387,0.0
79388,0.0
79389,0.0
79390,0.0
79391,0.0
79392,0.0
79393,0.0
79394,0.0
79395,0.0
79396,0.0
79397,0.0
79398,2311.83
79399,0.0
79400,0.0
79401,0.0
79402,0.0
79403,0.0
79404,0.0
79405,0.0
79406,0.0
79407,0.0
79408,0.0
79409,0.0
79410,5436.0
79411,0.0
79412,0.0
79413,882.45
79414,25994.04
79415,3318.63
79416,8695.37
79417,0.0
79418,2743.8
79419,653.16
79420,8654.96
79421,0.0
79422,27168.93
79423,0.0
79424,21562.24
79425,18961.16
79426,11341.14
79427,51960.5
79428,0.0
79429,5181.09
79430,31337.85
79431,9795.21
79432,18027.06
79433,3672.03
79434,10558.84
79435,9034.4
79436,24525.92
79437,6318.92
79438,1455.76
79439,3357.78
79440,21079.0
79441,610.93
79442,18974.23
79443,0.0
79444,35528.2
79445,2615.2
79446,5596.3
79447,17316.74
79448,0.0
79449,44458.98
79450,34493.46
79451,2662.66
79452,41656.19
79453,0.0
79454,0.0
79455,0.0
79456,0.0
79457,0.0
79458,0.0
79459,0.0
79460,1252.01
79461,7910.79
79462,0.0
79463,0.0
79464,0.0
79465,0.0
79466,3256.4
79467,6103.64
79468,0.0
79469,0.0
79470,0.0
79471,38748.26
79472,6548.92
79473,11192.6
79474,19268.98
79475,3834.14
79476,7234.41
79477,0.0
79478,21339.83
79479,3640.55
79480,0.0
79481,29522.15
79482,26740.12
79483,0.0
79484,10993.11
79485,13655.79
79486,4736.24
79487,13605.05
79488,0.0
79489,38059.89
79490,0.0
79491,0.0
79492,10420.82
79493,0.0
79494,3272.95
79495,4718.72
79496,7016.56
79497,0.0
79498,10823.43
79499,0.0
79500,9478.38
79501,2758.11
79502,2934.95
79503,3357.78
79504,0.0
79505,6715.56
79506,0.0
79507,16661.36
79508,4667.71
79509,9022.26
79510,3357.78
79511,0.0
79512,0.0
79513,40578.25
79514,0.0
79515,6133.98
79516,10679.3
79517,0.0
79518,0.0
79519,7834.82
79520,23052.64
79521,0.0
79522,0.0
79523,6985.82
79524,4934.88
79525,12377.72
79526,4454.47
79527,5553.74
79528,56514.85
79529,0.0
79530,22967.21
79531,5107.6
79532,1190.05
79533,0.0
79534,10012.0
79535,4941.85
79536,36390.76
79537,48554.1
79538,8142.63
79539,30246.91
79540,1714.88
79541,18717.61
79542,1673.79
79543,0.0
79544,0.0
79545,14340.72
79546,0.0
79547,0.0
79548,0.0
79549,29625.71
79550,24762.79
79551,6610.89
79552,21154.67
79553,3489.1
79554,17382.85
79555,10654.81
79556,17906.08
79557,7731.8
79558,8139.69
79559,0.0
79560,0.0
79561,28035.09
79562,0.0
79563,7896.68
79564,0.0
79565,2669.59
79566,6124.4
79567,2465.14
79568,0.0
79569,0.0
79570,23872.45
79571,22255.86
79572,0.0
79573,12730.78
79574,2445.06
79575,6559.1
79576,4519.6
79577,59425.46
79578,0.0
79579,14529.4
79580,11103.76
79581,0.0
79582,9110.95
79583,0.0
79584,4014.05
79585,1164.26
79586,0.0
79587,1286.16
79588,0.0
79589,4513.57
79590,22899.32
79591,25726.13
79592,0.0
79593,10494.57
79594,913.95
79595,6072.89
79596,45639.59
79597,0.0
79598,46959.33
79599,4455.19
79600,3443.52
79601,19996.02
79602,6514.68
79603,33545.51
79604,7876.41
79605,3357.78
79606,4491.97
79607,0.0
79608,6715.56
79609,6058.9
79610,3887.31
79611,0.0
79612,3531.16
79613,17718.54
79614,17864.01
79615,45975.81
79616,3829.19
79617,13187.72
79618,0.0
79619,0.0
79620,3109.36
79621,7172.03
79622,52053.95
79623,0.0
79624,39869.2
79625,0.0
79626,0.0
79627,2621.72
79628,3679.32
79629,8995.4
79630,0.0
79631,40330.15
79632,17927.4
79633,2578.51
79634,0.0
79635,0.0
79636,5596.3
79637,4092.29
79638,6173.99
79639,0.0
79640,0.0
79641,0.0
79642,5035.25
79643,45733.23
79644,52893.4
79645,30331.13
79646,0.0
79647,48432.49
79648,17220.96
79649,1032.5
79650,7358.64
79651,3487.42
79652,8151.14
79653,0.0
79654,0.0
79655,0.0
79656,0.0
79657,21761.38
79658,47852.65
79659,0.0
79660,0.0
79661,935.34
79662,1464.8
79663,51804.57
79664,0.0
79665,0.0
79666,0.0
79667,0.0
79668,3.58
79669,0.0
79670,26355.0
79671,4109.04
79672,0.0
79673,23487.28
79674,6319.38
79675,4401.84
79676,0.0
79677,24503.9
79678,27152.37
79679,4487.3
79680,7027.0
79681,5950.69
79682,39250.82
79683,6816.17
79684,0.0
79685,4477.04
79686,19898.91
79687,1759.31
79688,9493.29
79689,0.0
79690,13515.62
79691,25745.79
79692,0.0
79693,44705.35
79694,8355.24
79695,0.0
79696,8954.08
79697,0.0
79698,3559.93
79699,0.0
79700,17096.37
79701,0.0
79702,2266.46
79703,17601.75
79704,0.0
79705,8227.42
79706,24164.32
79707,3045.98
79708,29810.98
79709,23846.63
79710,16402.35
79711,244.93
79712,48543.82
79713,10789.52
79714,25250.02
79715,1429.65
79716,0.0
79717,0.0
79718,6395.04
79719,943.18
79720,3494.29
79721,0.0
79722,685.95
79723,25157.35
79724,22259.33
79725,20290.64
79726,21714.41
79727,203.71
79728,59633.26
79729,4720.98
79730,6648.6
79731,3597.4
79732,658.95
79733,814.68
79734,31222.16
79735,122.46
79736,20525.9
79737,17570.6
79738,6951.15
79739,46.54
79740,3662.52
79741,0.0
79742,7823.7
79743,0.0
79744,26108.9
79745,19834.23
79746,2057.85
79747,0.0
79748,23810.7
79749,5529.34
79750,0.0
79751,0.0
79752,19709.09
79753,42417.37
79754,4593.92
79755,7083.84
79756,9200.14
79757,12197.1
79758,18993.72
79759,0.0
79760,15466.32
79761,4600.5
79762,0.0
79763,3257.34
79764,37557.64
79765,0.0
79766,6250.27
79767,6581.64
79768,7196.96
79769,5596.3
79770,0.0
79771,24474.91
79772,33636.31
79773,7612.45
79774,7196.96
79775,24294.85
79776,500.18
79777,2238.52
79778,0.0
79779,0.0
79780,0.0
79781,0.0
79782,0.0
79783,0.0
79784,0.0
79785,0.0
79786,0.0
79787,642.83
79788,21932.01
79789,23379.36
79790,0.0
79791,0.0
79792,0.0
79793,0.0
79794,0.0
79795,22082.02
79796,2704.42
79797,30520.62
79798,6543.17
79799,0.0
79800,94.68
79801,0.0
79802,41867.23
79803,64783.06
79804,16325.17
79805,342.98
79806,0.0
79807,0.0
79808,2920.22
79809,6065.64
79810,0.0
79811,0.0
79812,0.0
79813,31749.56
79814,2492.67
79815,20709.68
79816,24126.09
79817,16664.31
79818,2752.37
79819,4467.6
79820,223.29
79821,10239.02
79822,23609.17
79823,7742.03
79824,23374.11
79825,0.0
79826,7300.76
79827,7643.65
79828,0.0
79829,0.0
79830,8078.91
79831,0.0
79832,0.0
79833,4553.77
79834,439.3
79835,0.0
79836,3288.19
79837,0.0
79838,0.0
79839,0.0
79840,6122.8
79841,0.0
79842,15257.08
79843,0.0
79844,6502.75
79845,12174.74
79846,0.0
79847,14.28
79848,0.0
79849,0.0
79850,0.0
79851,0.0
79852,0.0
79853,0.0
79854,0.0
79855,5596.3
79856,4086.51
79857,4377.75
79858,0.0
79859,0.0
79860,51589.37
79861,0.0
79862,0.0
79863,28820.74
79864,0.0
79865,39478.48
79866,0.0
79867,0.0
79868,0.0
79869,0.0
79870,1690.55
79871,0.0
79872,8250.56
79873,4624.27
79874,0.0
79875,7464.61
79876,7704.57
79877,1339.5
79878,9946.02
79879,1828.64
79880,47981.57
79881,8703.75
79882,15574.28
79883,3357.78
79884,0.0
79885,0.0
79886,4445.5
79887,4494.42
79888,0.0
79889,11785.72
79890,16692.23
79891,3057.75
79892,20193.88
79893,0.0
79894,4656.8
79895,18191.83
79896,0.0
79897,0.0
79898,33087.92
79899,1121.14
79900,3548.81
79901,6514.68
79902,16929.04
79903,4386.76
79904,36382.33
79905,4255.11
79906,26981.13
79907,15725.24
79908,0.0
79909,4371.24
79910,1747.6
79911,14056.61
79912,10986.11
79913,37583.52
79914,9437.42
79915,358.58
79916,0.0
79917,0.0
79918,0.0
79919,4606.58
79920,3324.3
79921,6397.42
79922,4812.0
79923,28172.65
79924,13842.05
79925,20480.16
79926,6514.68
79927,0.0
79928,14515.5
79929,5086.12
79930,0.0
79931,1119.26
79932,0.0
79933,0.0
79934,0.0
79935,0.0
79936,0.0
79937,0.0
79938,0.0
79939,0.0
79940,0.0
79941,0.0
79942,0.0
79943,0.0
79944,0.0
79945,0.0
79946,0.0
79947,0.0
79948,0.0
79949,0.0
79950,0.0
79951,0.0
79952,17096.52
79953,0.0
79954,0.0
79955,5294.31
79956,5675.63
79957,0.0
79958,8757.66
79959,3019.5
79960,0.0
79961,17857.97
79962,18636.73
79963,0.0
79964,5798.43
79965,0.0
79966,0.0
79967,47357.61
79968,0.0
79969,43282.68
79970,16441.66
79971,0.0
79972,10638.07
79973,25347.92
79974,0.0
79975,3909.15
79976,0.0
79977,0.0
79978,2876.07
79979,0.0
79980,4941.58
79981,0.0
79982,0.0
79983,0.0
79984,0.0
79985,0.0
79986,0.0
79987,0.0
79988,0.0
79989,0.0
79990,3427.52
79991,22578.35
79992,0.0
79993,0.0
79994,6417.03
79995,0.0
79996,0.0
79997,4891.48
79998,23421.26
79999,9522.97
80000,14316.82
80001,0.0
80002,0.0
80003,0.0
80004,0.0
80005,0.0
80006,0.0
80007,0.0
80008,0.0
80009,0.0
80010,0.0
80011,0.0
80012,0.0
80013,0.0
80014,2857.4
80015,500.26
80016,3292.36
80017,0.0
80018,19642.55
80019,0.0
80020,3295.59
80021,0.0
80022,0.0
80023,28898.64
80024,34610.62
80025,0.0
80026,3634.16
80027,0.0
80028,4307.15
80029,2808.67
80030,7196.96
80031,5973.02
80032,13788.05
80033,25871.0
80034,0.0
80035,13112.24
80036,0.0
80037,3192.24
80038,0.0
80039,0.0
80040,0.0
80041,0.0
80042,0.0
80043,0.0
80044,0.0
80045,0.0
80046,28204.11
80047,35683.42
80048,11444.89
80049,10551.84
80050,14841.77
80051,5495.86
80052,5535.75
80053,0.0
80054,4658.35
80055,5893.95
80056,0.0
80057,1853.67
80058,0.0
80059,8246.03
80060,0.0
80061,9181.16
80062,3503.21
80063,0.0
80064,0.0
80065,0.0
80066,0.0
80067,0.0
80068,0.0
80069,0.0
80070,0.0
80071,0.0
80072,0.0
80073,0.0
80074,0.0
80075,0.0
80076,0.0
80077,0.0
80078,35964.88
80079,0.0
80080,9306.28
80081,2203.34
80082,0.0
80083,343.31
80084,229.4
80085,0.0
80086,0.0
80087,0.0
80088,0.0
80089,1564.1
80090,7347.96
80091,0.0
80092,16539.66
80093,5207.11
80094,5951.73
80095,0.0
80096,0.0
80097,9912.11
80098,0.0
80099,0.0
80100,2610.53
80101,2246.63
80102,9106.28
80103,3824.7
80104,0.0
80105,10179.42
80106,20641.43
80107,3444.04
80108,0.0
80109,28.02
80110,8638.14
80111,38040.47
80112,0.0
80113,5963.54
80114,11305.16
80115,5402.8
80116,38745.59
80117,0.0
80118,0.0
80119,46171.72
80120,0.0
80121,14515.35
80122,5112.55
80123,18082.08
80124,18806.77
80125,0.0
80126,22422.2
80127,0.0
80128,0.0
80129,5017.14
80130,991.39
80131,14967.46
80132,48705.27
80133,46092.43
80134,2166.46
80135,62976.28
80136,0.0
80137,50588.97
80138,33626.79
80139,719.89
80140,16793.48
80141,0.0
80142,2848.61
80143,11465.99
80144,13512.91
80145,5669.76
80146,0.0
80147,45789.01
80148,0.0
80149,0.0
80150,3466.08
80151,0.0
80152,844.25
80153,0.0
80154,8776.84
80155,0.0
80156,16732.48
80157,0.0
80158,0.0
80159,0.0
80160,37449.76
80161,1526.81
80162,28292.29
80163,4467.6
80164,0.0
80165,7419.41
80166,3441.09
80167,7610.08
80168,13827.41
80169,0.0
80170,0.0
80171,0.0
80172,21636.24
80173,661.86
80174,15878.32
80175,609.55
80176,10141.9
80177,14737.02
80178,17259.11
80179,0.0
80180,9024.86
80181,0.0
80182,4687.15
80183,0.0
80184,41960.86
80185,6384.48
80186,0.0
80187,21093.05
80188,0.0
80189,0.0
80190,28810.69
80191,3415.83
80192,0.0
80193,12620.43
80194,0.0
80195,0.0
80196,4499.3
80197,5822.55
80198,30665.26
80199,36655.08
80200,47055.93
80201,0.0
80202,7653.39
80203,0.0
80204,0.0
80205,0.0
80206,0.0
80207,0.0
80208,47495.25
80209,0.0
80210,4343.12
80211,0.0
80212,11134.65
80213,0.0
80214,0.0
80215,0.0
80216,0.0
80217,22816.68
80218,32259.23
80219,4494.34
80220,0.0
80221,0.0
80222,12771.87
80223,0.0
80224,21796.32
80225,0.0
80226,0.0
80227,22110.17
80228,0.0
80229,1189.13
80230,35289.57
80231,0.0
80232,43218.58
80233,0.0
80234,13052.87
80235,0.0
80236,7476.66
80237,1154.13
80238,0.0
80239,0.0
80240,0.0
80241,15787.22
80242,27413.45
80243,5324.58
80244,42211.49
80245,0.0
80246,9307.59
80247,13458.36
80248,4577.81
80249,32262.57
80250,0.0
80251,9153.24
80252,0.0
80253,26829.35
80254,0.0
80255,4823.52
80256,18424.01
80257,20711.01
80258,17689.58
80259,13308.25
80260,10151.87
80261,0.0
80262,0.0
80263,640.65
80264,0.0
80265,22809.34
80266,5493.08
80267,1225.88
80268,46002.64
80269,26808.79
80270,28050.51
80271,33976.32
80272,4352.77
80273,2554.94
80274,21544.39
80275,13245.91
80276,0.0
80277,0.0
80278,41952.2
80279,14812.44
80280,36388.63
80281,0.0
80282,2405.18
80283,0.0
80284,16705.89
80285,0.0
80286,16144.65
80287,0.0
80288,8516.64
80289,0.0
80290,17453.41
80291,5882.34
80292,6720.39
80293,12901.01
80294,6287.53
80295,0.0
80296,6902.37
80297,10411.88
80298,0.0
80299,26736.82
80300,3276.24
80301,5895.9
80302,33707.73
80303,29342.51
80304,14540.85
80305,0.0
80306,2475.3
80307,17579.86
80308,398.36
80309,18320.72
80310,0.0
80311,11121.59
80312,3118.07
80313,2308.26
80314,23807.93
80315,55222.99
80316,9063.28
80317,1244.36
80318,185.42
80319,0.0
80320,0.0
80321,26053.38
80322,0.0
80323,4030.42
80324,0.0
80325,25167.33
80326,47149.71
80327,4467.37
80328,8171.04
80329,7433.95
80330,0.0
80331,7591.43
80332,26750.71
80333,11579.85
80334,0.0
80335,0.0
80336,10247.69
80337,0.0
80338,0.0
80339,0.0
80340,1085.78
80341,40061.11
80342,48228.69
80343,0.0
80344,0.0
80345,4782.13
80346,14358.76
80347,4130.32
80348,14498.34
80349,3866.59
80350,0.0
80351,846.52
80352,16077.98
80353,0.0
80354,699.65
80355,7917.45
80356,2677.76
80357,2457.18
80358,26776.44
80359,44406.71
80360,0.0
80361,5441.9
80362,0.0
80363,7774.88
80364,0.0
80365,18960.57
80366,0.0
80367,0.0
80368,17354.16
80369,884.21
80370,24361.99
80371,5316.48
80372,8404.8
80373,18595.8
80374,4278.02
80375,28443.68
80376,8574.77
80377,4257.72
80378,0.0
80379,4413.92
80380,3129.86
80381,3944.95
80382,0.0
80383,24343.93
80384,32613.64
80385,6048.69
80386,18919.54
80387,31292.82
80388,0.0
80389,0.0
80390,33675.15
80391,339.75
80392,22962.34
80393,44764.78
80394,0.0
80395,1738.91
80396,50552.04
80397,14999.26
80398,4684.98
80399,2489.65
80400,0.0
80401,5306.21
80402,5029.2
80403,0.0
80404,0.0
80405,6120.97
80406,1068.02
80407,687.04
80408,11657.61
80409,14252.17
80410,46.72
80411,4204.15
80412,0.0
80413,125.38
80414,0.0
80415,0.0
80416,2610.31
80417,5744.29
80418,1638.12
80419,11689.59
80420,30954.6
80421,16366.3
80422,25548.18
80423,2517.62
80424,0.0
80425,19093.1
80426,10721.16
80427,13162.46
80428,8600.91
80429,19689.59
80430,0.0
80431,6074.51
80432,44948.36
80433,2063.93
80434,6080.1
80435,28009.23
80436,0.0
80437,3416.27
80438,10874.27
80439,0.0
80440,3477.44
