,OtherPay
61905,1398.44
61906,0.0
61907,9.7
61908,1500.0
61909,0.0
61910,1138.55
61911,546.34
61912,262.55
61913,313.53
61914,2236.04
61915,414.01
61916,0.0
61917,327.6
61918,923.69
61919,262.55
61920,364.22
61921,1263.53
61922,8409.86
61923,1493.06
61924,526.0
61925,3486.0
61926,576.0
61927,2345.71
61928,4286.64
61929,707.71
61930,2058.27
61931,615.06
61932,1535.52
61933,7528.53
61934,960.0
61935,516.28
61936,500.0
61937,0.0
61938,0.0
61939,810.79
61940,783.12
61941,13048.3
61942,0.0
61943,612.56
61944,3492.88
61945,10154.99
61946,3036.58
61947,0.0
61948,0.0
61949,905.06
61950,3242.54
61951,910.68
61952,0.0
61953,0.0
61954,0.0
61955,3467.02
61956,0.0
61957,3498.92
61958,400.0
61959,16309.38
61960,571.11
61961,264.08
61962,621.73
61963,249.39
61964,272.24
61965,0.0
61966,11611.96
61967,534.78
61968,0.0
61969,0.0
61970,2986.5
61971,1318.15
61972,1631.19
61973,0.0
61974,0.0
61975,3900.52
61976,0.0
61977,250.0
61978,610.34
61979,431.75
61980,0.0
61981,1103.15
61982,663.81
61983,0.0
61984,1682.45
61985,8539.16
61986,2201.5
61987,0.0
61988,95.52
61989,509.9
61990,3373.17
61991,537.6
61992,1141.95
61993,692.12
61994,45.12
61995,940.0
61996,156.57
61997,0.0
61998,1192.7
61999,2381.12
62000,0.0
62001,1790.83
62002,0.0
62003,1247.56
62004,0.0
62005,22.1
62006,355.78
62007,445.69
62008,3317.75
62009,0.0
62010,0.0
62011,415.44
62012,0.0
62013,2430.59
62014,6229.2
62015,488.02
62016,3440.21
62017,0.0
62018,1631.95
62019,987.73
62020,1634.52
62021,0.0
62022,0.0
62023,313.72
62024,636.0
62025,0.0
62026,241.02
62027,398.2
62028,854.33
62029,1011.88
62030,1494.25
62031,2032.44
62032,600.0
62033,1328.17
62034,5073.85
62035,540.5
62036,0.0
62037,696.36
62038,1757.05
62039,2226.64
62040,704.05
62041,2199.18
62042,1483.17
62043,500.0
62044,1485.05
62045,6618.08
62046,860.0
62047,0.0
62048,0.0
62049,966.39
62050,824.61
62051,509.1
62052,6371.34
62053,415.98
62054,1160.0
62055,0.0
62056,0.0
62057,0.0
62058,1872.87
62059,1361.0
62060,0.0
62061,778.0
62062,497.16
62063,8341.5
62064,2404.7
62065,4567.24
62066,570.3
62067,4429.81
62068,1442.82
62069,250.0
62070,1771.65
62071,2.17
62072,386.72
62073,0.0
62074,0.0
62075,6472.18
62076,634.11
62077,27079.55
62078,243.2
62079,372.83
62080,0.0
62081,0.0
62082,491.93
62083,751.4
62084,200.0
62085,2952.25
62086,7931.9
62087,466.49
62088,24580.4
62089,870.36
62090,507.4
62091,9463.03
62092,0.0
62093,31398.57
62094,671.53
62095,0.0
62096,0.0
62097,920.0
62098,184.35
62099,3315.29
62100,439.34
62101,4383.65
62102,525.85
62103,0.0
62104,0.0
62105,1339.59
62106,0.0
62107,0.0
62108,0.0
62109,606.79
62110,1192.82
62111,0.0
62112,0.0
62113,235.45
62114,835.39
62115,1567.28
62116,550.66
62117,1835.35
62118,2415.86
62119,538.46
62120,0.0
62121,1624.0
62122,885.2
62123,537.0
62124,0.0
62125,2266.06
62126,0.0
62127,368.28
62128,483.52
62129,0.0
62130,728.06
62131,874.38
62132,2167.51
62133,3860.16
62134,393.77
62135,12.36
62136,534.45
62137,921.07
62138,8469.72
62139,678.69
62140,1500.0
62141,1216.84
62142,0.0
62143,1573.38
62144,0.0
62145,624.0
62146,2.84
62147,870.0
62148,4952.18
62149,1758.0
62150,550.0
62151,0.0
62152,17245.63
62153,200.0
62154,3623.86
62155,7980.49
62156,0.0
62157,748.79
62158,5594.22
62159,0.0
62160,0.0
62161,1431.34
62162,624.0
62163,2.93
62164,1729.64
62165,0.0
62166,740.0
62167,12433.45
62168,2832.64
62169,0.0
62170,603.12
62171,678.38
62172,221.5
62173,2538.65
62174,350.0
62175,8040.76
62176,2682.95
62177,0.0
62178,2486.53
62179,518.66
62180,1560.0
62181,6253.23
62182,1221.91
62183,401.44
62184,2001.44
62185,5864.34
62186,1493.11
62187,3063.63
62188,0.0
62189,713.33
62190,0.0
62191,13.83
62192,270.0
62193,0.0
62194,312.5
62195,0.0
62196,0.0
62197,1799.05
62198,1625.95
62199,1310.0
62200,0.0
62201,3264.42
62202,32.7
62203,432.59
62204,1117.29
62205,0.0
62206,164.72
62207,1108.01
62208,0.0
62209,0.0
62210,599.88
62211,553.84
62212,2565.33
62213,1474.2
62214,311.13
62215,2524.18
62216,0.0
62217,1274.51
62218,0.0
62219,760.34
62220,0.0
62221,885.85
62222,0.0
62223,3377.44
62224,7138.0
62225,545.43
62226,1038.8
62227,1866.84
62228,10130.42
62229,1170.0
62230,200.0
62231,212.7
62232,930.66
62233,1827.19
62234,1196.26
62235,312.72
62236,0.0
62237,840.76
62238,500.0
62239,852.64
62240,1933.68
62241,3019.74
62242,1786.61
62243,1040.0
62244,590.0
62245,2287.79
62246,405.6
62247,3330.63
62248,5471.88
62249,1054.71
62250,600.0
62251,1881.4
62252,273.12
62253,320.02
62254,0.0
62255,1787.42
62256,553.58
62257,1369.24
62258,0.0
62259,1507.71
62260,35.0
62261,0.0
62262,0.0
62263,3078.94
62264,1213.66
62265,3486.0
62266,717.56
62267,945.6
62268,0.0
62269,0.0
62270,0.0
62271,1781.5
62272,1797.55
62273,1174.35
62274,1872.95
62275,280.0
62276,140.08
62277,25.02
62278,200.0
62279,1132.22
62280,0.0
62281,433.95
62282,2464.36
62283,0.0
62284,7122.16
62285,500.0
62286,0.0
62287,784.0
62288,24.0
62289,8352.7
62290,339.56
62291,143.75
62292,4389.96
62293,0.0
62294,31052.77
62295,1830.3
62296,0.0
62297,152.3
62298,2596.66
62299,3186.2
62300,940.0
62301,1162.18
62302,0.0
62303,335.29
62304,1129.74
62305,0.0
62306,3969.62
62307,0.0
62308,1210.16
62309,360.0
62310,11948.39
62311,0.0
62312,0.0
62313,33.6
62314,458.56
62315,768.09
62316,0.0
62317,412.56
62318,624.0
62319,2228.59
62320,0.0
62321,624.0
62322,621.87
62323,3510.65
62324,539.3
62325,15894.04
62326,515.78
62327,0.0
62328,11704.24
62329,544.56
62330,250.0
62331,22023.81
62332,2653.32
62333,1302.71
62334,479.36
62335,2069.22
62336,261.03
62337,653.02
62338,1045.15
62339,250.0
62340,1427.86
62341,2087.88
62342,80.0
62343,774.8
62344,0.0
62345,0.0
62346,0.0
62347,13854.79
62348,4452.42
62349,0.0
62350,771.35
62351,0.0
62352,1280.16
62353,0.0
62354,0.0
62355,10838.41
62356,3203.45
62357,749.55
62358,510.34
62359,2048.34
62360,1432.16
62361,396.67
62362,1157.6
62363,1882.5
62364,0.0
62365,2032.08
62366,2216.0
62367,0.0
62368,1180.0
62369,1538.73
62370,7996.06
62371,120.0
62372,369.1
62373,1089.48
62374,3961.53
62375,682.45
62376,2849.98
62377,0.0
62378,357.71
62379,486.0
62380,7121.56
62381,438.0
62382,0.0
62383,1093.03
62384,0.0
62385,6610.36
62386,0.0
62387,0.0
62388,0.0
62389,0.0
62390,0.0
62391,0.0
62392,1275.74
62393,20464.95
62394,1266.75
62395,1160.95
62396,0.0
62397,4480.76
62398,0.0
62399,250.0
62400,13209.26
62401,484.7
62402,3954.6
62403,0.0
62404,333.02
62405,500.0
62406,14991.36
62407,670.93
62408,0.0
62409,11702.44
62410,2530.1
62411,0.0
62412,0.0
62413,1323.29
62414,1795.13
62415,0.0
62416,0.0
62417,5962.97
62418,5186.74
62419,12441.55
62420,0.0
62421,0.0
62422,0.0
62423,120.0
62424,0.0
62425,18.0
62426,0.0
62427,4214.8
62428,1724.3
62429,40.0
62430,13864.56
62431,10526.02
62432,0.0
62433,3515.92
62434,1448.23
62435,1220.0
62436,125.0
62437,1980.17
62438,4982.13
62439,0.0
62440,1857.4
62441,4422.59
62442,19257.67
62443,510.21
62444,0.0
62445,230.0
62446,1280.44
62447,1705.07
62448,325.05
62449,3087.85
62450,0.0
62451,0.0
62452,1724.47
62453,0.0
62454,920.0
62455,4238.78
62456,561.3
62457,2528.58
62458,7945.3
62459,1264.7
62460,387.12
62461,160.0
62462,5933.85
62463,821.94
62464,2797.2
62465,0.0
62466,9061.74
62467,0.0
62468,1427.17
62469,8763.18
62470,1567.36
62471,325.17
62472,0.0
62473,415.29
62474,0.0
62475,0.0
62476,87.81
62477,1398.61
62478,482.6
62479,33440.51
62480,251.01
62481,47424.68
62482,680.0
62483,9816.78
62484,6843.36
62485,302.5
62486,287.77
62487,8088.84
62488,0.0
62489,2481.15
62490,1002.44
62491,5849.13
62492,405.58
62493,895.01
62494,400.96
62495,30.5
62496,925.0
62497,799.08
62498,0.0
62499,419.4
62500,7841.47
62501,0.0
62502,0.0
62503,0.0
62504,1962.37
62505,0.0
62506,0.0
62507,400.83
62508,0.0
62509,609.03
62510,2455.36
62511,0.0
62512,0.0
62513,1079.44
62514,276.49
62515,73.56
62516,523.67
62517,908.45
62518,268.83
62519,1737.65
62520,0.0
62521,2049.09
62522,0.0
62523,0.0
62524,1709.31
62525,29263.5
62526,3803.65
62527,3753.37
62528,2125.74
62529,9342.08
62530,917.95
62531,4624.37
62532,792.54
62533,0.0
62534,15972.04
62535,545.77
62536,1964.34
62537,6058.29
62538,11383.5
62539,0.0
62540,5125.38
62541,624.0
62542,25335.04
62543,800.0
62544,571.63
62545,1030.0
62546,0.0
62547,682.56
62548,0.0
62549,1291.87
62550,0.0
62551,520.0
62552,4687.47
62553,2003.58
62554,70.0
62555,791.0
62556,200.0
62557,1140.31
62558,8748.95
62559,231.2
62560,763.54
62561,2616.09
62562,0.0
62563,1078.92
62564,1825.68
62565,0.0
62566,0.0
62567,4009.48
62568,0.0
62569,364.86
62570,90.74
62571,0.0
62572,70.18
62573,2805.61
62574,0.0
62575,494.22
62576,134.59
62577,0.0
62578,0.0
62579,720.0
62580,524.4
62581,455.01
62582,341.1
62583,7280.0
62584,779.6
62585,7929.76
62586,969.49
62587,369.26
62588,8934.99
62589,7615.97
62590,25.0
62591,649.95
62592,948.04
62593,0.0
62594,730.48
62595,194.76
62596,0.0
62597,0.0
62598,1899.49
62599,0.0
62600,31.55
62601,623.28
62602,221.02
62603,711.48
62604,674.08
62605,0.0
62606,2759.43
62607,0.0
62608,0.0
62609,542.02
62610,50.0
62611,960.0
62612,9078.65
62613,0.0
62614,0.0
62615,868.59
62616,442.0
62617,8427.89
62618,3015.16
62619,886.92
62620,474.15
62621,8561.21
62622,1861.53
62623,0.0
62624,6522.2
62625,596.12
62626,521.2
62627,0.0
62628,14864.82
62629,320.0
62630,928.1
62631,0.0
62632,22.1
62633,380.97
62634,200.0
62635,7826.15
62636,10278.29
62637,6488.14
62638,0.0
62639,1127.68
62640,0.0
62641,1315.23
62642,28.73
62643,0.0
62644,1079.09
62645,4010.38
62646,401.7
62647,2118.47
62648,1005.13
62649,25.02
62650,2158.09
62651,1310.22
62652,0.0
62653,114.24
62654,0.0
62655,1916.1
62656,383.69
62657,0.0
62658,631.86
62659,2510.33
62660,1762.02
62661,2684.61
62662,495.28
62663,2000.0
62664,2099.6
62665,815.63
62666,5195.96
62667,1594.35
62668,1147.56
62669,370.27
62670,250.0
62671,305.0
62672,3260.08
62673,0.0
62674,0.0
62675,1346.89
62676,0.0
62677,1095.59
62678,2109.26
62679,5000.0
62680,0.0
62681,2369.78
62682,0.0
62683,0.0
62684,549.33
62685,2112.78
62686,1861.77
62687,190.0
62688,3020.96
62689,878.64
62690,105.85
62691,0.0
62692,0.0
62693,1299.05
62694,6966.7
62695,0.0
62696,5910.13
62697,0.0
62698,5504.46
62699,507.16
62700,1815.21
62701,0.0
62702,350.2
62703,5085.13
62704,282.18
62705,180.5
62706,2248.86
62707,1459.3
62708,1001.77
62709,2077.64
62710,0.0
62711,9656.27
62712,0.0
62713,0.0
62714,2338.83
62715,335.66
62716,244.86
62717,29835.25
62718,3151.97
62719,0.0
62720,3521.81
62721,61952.74
62722,3398.44
62723,0.0
62724,370.02
62725,0.0
62726,7540.55
62727,500.0
62728,549.83
62729,0.0
62730,1811.55
62731,12117.61
62732,4330.81
62733,6563.63
62734,1153.2
62735,2064.68
62736,2643.8
62737,1161.93
62738,874.8
62739,3372.13
62740,0.0
62741,1842.88
62742,739.97
62743,2519.73
62744,675.23
62745,903.24
62746,795.71
62747,1186.47
62748,867.97
62749,3324.52
62750,15284.64
62751,2208.52
62752,14002.66
62753,5801.5
62754,340.42
62755,291.39
62756,7253.07
62757,714.19
62758,631.95
62759,1191.84
62760,0.0
62761,0.0
62762,700.0
62763,564.23
62764,0.0
62765,200.0
62766,4731.82
62767,2784.55
62768,0.0
62769,665.59
62770,0.0
62771,1963.61
62772,6694.87
62773,875.61
62774,1310.26
62775,2704.4
62776,645.24
62777,725.0
62778,832.26
62779,7629.2
62780,0.0
62781,463.19
62782,116.26
62783,0.0
62784,1490.73
62785,262.22
62786,545.57
62787,0.0
62788,49.03
62789,297.91
62790,1579.4
62791,0.0
62792,600.08
62793,4380.86
62794,4492.83
62795,0.0
62796,0.0
62797,3419.62
62798,0.0
62799,3808.96
62800,0.0
62801,91.6
62802,1311.04
62803,461.44
62804,3868.56
62805,0.0
62806,0.0
62807,623.64
62808,123.69
62809,5004.96
62810,0.0
62811,339.71
62812,0.0
62813,500.0
62814,0.0
62815,11199.08
62816,0.0
62817,0.0
62818,2051.44
62819,4323.27
62820,237.48
62821,960.0
62822,290.2
62823,2708.41
62824,500.0
62825,1702.86
62826,0.0
62827,0.0
62828,1668.36
62829,500.0
62830,60.29
62831,857.53
62832,205.96
62833,9253.43
62834,11411.7
62835,0.0
62836,331.58
62837,1372.0
62838,619.16
62839,183.76
62840,0.0
62841,273.56
62842,864.98
62843,1526.67
62844,312.5
62845,1784.25
62846,1092.45
62847,0.0
62848,0.0
62849,3279.36
62850,1608.56
62851,3237.64
62852,1352.0
62853,22036.4
62854,0.0
62855,247.15
62856,1515.38
62857,3569.01
62858,0.0
62859,355.11
62860,0.0
62861,180.0
62862,500.0
62863,462.4
62864,13784.58
62865,0.0
62866,1000.0
62867,1000.0
62868,11316.87
62869,379.34
62870,0.0
62871,172.77
62872,964.55
62873,406.8
62874,0.0
62875,0.0
62876,0.0
62877,16996.3
62878,0.0
62879,800.0
62880,7566.01
62881,500.0
62882,3211.46
62883,0.0
62884,0.0
62885,1150.0
62886,155.65
62887,651.9
62888,714.79
62889,0.0
62890,0.0
62891,500.0
62892,641.44
62893,9183.17
62894,102.96
62895,10017.32
62896,148.08
62897,7548.09
62898,0.0
62899,6978.27
62900,3820.23
62901,500.0
62902,8458.68
62903,1080.04
62904,319.73
62905,0.0
62906,500.0
62907,500.0
62908,423.35
62909,635.6
62910,0.0
62911,0.0
62912,0.0
62913,327.18
62914,5371.68
62915,802.34
62916,312.5
62917,310.2
62918,0.0
62919,339.6
62920,0.0
62921,1267.07
62922,2283.11
62923,838.09
62924,5332.77
62925,829.79
62926,0.0
62927,2114.03
62928,5.68
62929,0.0
62930,0.0
62931,0.0
62932,834.85
62933,0.0
62934,0.0
62935,14841.8
62936,0.0
62937,0.0
62938,0.0
62939,0.0
62940,701.01
62941,596.22
62942,500.0
62943,793.68
62944,0.0
62945,485.62
62946,1326.5
62947,1274.37
62948,64.65
62949,0.0
62950,0.0
62951,1130.0
62952,168.63
62953,7844.46
62954,0.0
62955,1016.77
62956,3509.83
62957,5593.77
62958,4203.04
62959,28722.47
62960,0.0
62961,3715.14
62962,419.96
62963,14608.33
62964,922.75
62965,15914.52
62966,5761.34
62967,1083.43
62968,10757.31
62969,14685.11
62970,0.0
62971,0.0
62972,392.04
62973,0.0
62974,11387.68
62975,12827.94
62976,450.78
62977,306.81
62978,10.0
62979,1251.33
62980,2909.18
62981,0.0
62982,3715.14
62983,63.5
62984,3863.22
62985,1553.39
62986,540.73
62987,300.0
62988,261.36
62989,9539.15
62990,0.0
62991,412.8
62992,0.0
62993,375.2
62994,527.49
62995,646.47
62996,30181.5
62997,200.0
62998,0.0
62999,34.97
63000,572.93
63001,630.52
63002,0.0
63003,0.0
63004,14359.65
63005,0.0
63006,3048.82
63007,4881.53
63008,610.0
63009,2972.0
63010,10397.16
63011,31.76
63012,7672.62
63013,1040.0
63014,0.0
63015,2547.17
63016,9679.2
63017,3378.63
63018,0.0
63019,319.6
63020,211.75
63021,18286.07
63022,1866.62
63023,1997.48
63024,500.0
63025,1991.5
63026,2560.19
63027,0.0
63028,527.3
63029,0.0
63030,4491.1
63031,4914.44
63032,0.0
63033,249.39
63034,3006.36
63035,34.22
63036,399.49
63037,0.0
63038,0.0
63039,992.96
63040,2497.84
63041,30082.93
63042,2718.49
63043,1161.2
63044,0.0
63045,596.59
63046,0.0
63047,512.25
63048,320.0
63049,886.26
63050,3144.69
63051,0.0
63052,308.75
63053,286.38
63054,1425.96
63055,10944.21
63056,0.0
63057,468.01
63058,0.0
63059,0.0
63060,2761.36
63061,416.0
63062,220.0
63063,437.3
63064,5092.05
63065,0.0
63066,334.13
63067,0.0
63068,760.0
63069,919.68
63070,825.42
63071,0.0
63072,838.66
63073,3426.69
63074,1400.0
63075,1432.16
63076,548.67
63077,491.11
63078,0.0
63079,390.54
63080,7343.12
63081,291.17
63082,33183.26
63083,760.0
63084,668.46
63085,0.0
63086,866.31
63087,404.42
63088,0.0
63089,2252.68
63090,12832.8
63091,1756.85
63092,250.0
63093,468.0
63094,687.61
63095,12766.55
63096,740.47
63097,0.0
63098,5882.17
63099,1391.65
63100,7613.8
63101,0.0
63102,1411.29
63103,3149.8
63104,7020.9
63105,0.0
63106,1457.97
63107,3057.14
63108,0.0
63109,0.0
63110,0.0
63111,0.0
63112,208.4
63113,417.75
63114,1760.61
63115,0.0
63116,0.0
63117,7358.28
63118,0.0
63119,0.0
63120,973.43
63121,0.0
63122,859.29
63123,4723.14
63124,1710.66
63125,4337.31
63126,0.0
63127,0.0
63128,350.48
63129,1376.79
63130,2231.9
63131,214.47
63132,120.0
63133,3118.39
63134,0.0
63135,469.76
63136,857.76
63137,1575.96
63138,0.0
63139,0.0
63140,0.0
63141,40.0
63142,0.0
63143,663.77
63144,0.0
63145,0.0
63146,0.0
63147,2551.16
63148,312.5
63149,757.58
63150,249.6
63151,0.0
63152,38.4
63153,2567.99
63154,0.0
63155,949.79
63156,2291.15
63157,2840.41
63158,0.0
63159,46540.8
63160,0.0
63161,394.02
63162,0.0
63163,3167.8
63164,11666.66
63165,13028.98
63166,197.01
63167,1167.93
63168,1496.28
63169,601.11
63170,744.48
63171,9525.09
63172,1069.36
63173,0.0
63174,441.41
63175,0.0
63176,663.07
63177,994.87
63178,458.64
63179,0.0
63180,9892.58
63181,0.0
63182,3228.82
63183,0.0
63184,184.37
63185,5366.4
63186,105.48
63187,435.08
63188,365.26
63189,7977.95
63190,0.0
63191,0.0
63192,10595.23
63193,0.0
63194,2094.45
63195,21884.95
63196,200.0
63197,150.09
63198,10656.51
63199,11445.77
63200,768.75
63201,4810.83
63202,0.0
63203,0.0
63204,2939.26
63205,6923.39
63206,375.19
63207,1061.76
63208,0.0
63209,1567.75
63210,2072.65
63211,759.95
63212,4311.53
63213,0.0
63214,709.37
63215,8230.68
63216,7194.46
63217,0.0
63218,850.65
63219,2306.09
63220,0.0
63221,1604.3
63222,226.47
63223,3437.47
63224,0.0
63225,524.38
63226,1644.04
63227,13768.93
63228,0.0
63229,0.0
63230,0.0
63231,0.0
63232,6915.02
63233,500.0
63234,250.0
63235,1068.82
63236,1466.15
63237,39.9
63238,890.0
63239,568.92
63240,0.0
63241,1076.77
63242,0.0
63243,0.0
63244,0.0
63245,480.58
63246,2394.23
63247,0.0
63248,3487.77
63249,960.0
63250,838.73
63251,0.0
63252,0.0
63253,0.0
63254,0.0
63255,0.0
63256,7445.24
63257,2421.01
63258,0.0
63259,779.09
63260,0.0
63261,0.0
63262,3819.01
63263,0.0
63264,0.0
63265,0.0
63266,0.0
63267,0.0
63268,0.0
63269,564.63
63270,440.0
63271,1732.01
63272,0.0
63273,780.0
63274,699.29
63275,416.56
63276,0.0
63277,1405.31
63278,3272.64
63279,0.0
63280,0.0
63281,541.31
63282,11635.44
63283,0.0
63284,0.0
63285,716.66
63286,312.16
63287,647.3
63288,0.0
63289,0.0
63290,0.0
63291,1788.04
63292,2223.37
63293,2975.41
63294,1008.67
63295,2870.96
63296,940.82
63297,0.0
63298,0.0
63299,2121.09
63300,0.0
63301,7463.13
63302,0.0
63303,0.0
63304,0.0
63305,0.0
63306,0.0
63307,0.0
63308,0.0
63309,2013.97
63310,0.0
63311,0.0
63312,0.0
63313,1013.39
63314,748.57
63315,956.04
63316,1698.92
63317,12439.85
63318,423.38
63319,0.0
63320,1050.0
63321,639.0
63322,404.88
63323,306.74
63324,4103.94
63325,0.0
63326,938.69
63327,269.45
63328,42.37
63329,544.77
63330,17395.64
63331,1889.64
63332,19335.46
63333,246.06
63334,0.0
63335,0.0
63336,6178.14
63337,0.0
63338,1559.27
63339,0.0
63340,1994.61
63341,10509.82
63342,1062.23
63343,243.87
63344,0.0
63345,500.0
63346,9043.34
63347,519.9
63348,2890.96
63349,392.91
63350,0.0
63351,0.0
63352,2070.5
63353,926.36
63354,1657.64
63355,444.74
63356,261.7
63357,250.0
63358,12300.81
63359,49.13
63360,56363.66
63361,11806.7
63362,3081.46
63363,53.14
63364,467.84
63365,587.41
63366,7123.14
63367,410.0
63368,30.09
63369,6164.44
63370,300.03
63371,6392.67
63372,369.29
63373,0.0
63374,0.0
63375,1173.21
63376,0.0
63377,0.0
63378,0.0
63379,871.65
63380,6434.4
63381,1639.6
63382,1784.76
63383,2351.25
63384,0.0
63385,1140.39
63386,1966.39
63387,0.0
63388,120.0
63389,507.08
63390,6314.2
63391,8450.65
63392,1755.35
63393,453.6
63394,100.0
63395,749.15
63396,973.56
63397,1069.8
63398,250.0
63399,979.6
63400,2008.34
63401,2018.79
63402,0.0
63403,384.0
63404,0.0
63405,0.0
63406,1107.0
63407,0.0
63408,550.05
63409,6808.89
63410,1151.29
63411,1761.5
63412,0.0
63413,1506.0
63414,622.23
63415,746.99
63416,1020.09
63417,3640.28
63418,1819.8
63419,5929.36
63420,706.29
63421,2359.01
63422,271.3
63423,0.0
63424,4749.44
63425,200.0
63426,3162.79
63427,14149.76
63428,2398.6
63429,0.0
63430,9825.23
63431,248.96
63432,628.84
63433,3290.87
63434,1977.09
63435,512.64
63436,540.0
63437,0.0
63438,6650.02
63439,1058.59
63440,1625.82
63441,4373.39
63442,1090.71
63443,750.29
63444,535.98
63445,8972.74
63446,7112.56
63447,1887.99
63448,844.25
63449,357.17
63450,125.94
63451,0.0
63452,280.76
63453,0.0
63454,1886.18
63455,780.0
63456,0.0
63457,110.0
63458,3137.63
63459,0.0
63460,4321.63
63461,0.0
63462,127.54
63463,0.0
63464,409.3
63465,1547.61
63466,1790.3
63467,10819.31
63468,174.21
63469,1002.44
63470,200.0
63471,0.0
63472,700.0
63473,252.31
63474,340.89
63475,0.0
63476,2947.99
63477,407.28
63478,198.54
63479,724.71
63480,0.0
63481,411.12
63482,1672.62
63483,1052.22
63484,1867.67
63485,1014.57
63486,7786.61
63487,2779.89
63488,216.9
63489,13665.36
63490,0.0
63491,12092.62
63492,935.15
63493,0.0
63494,250.0
63495,1116.15
63496,1347.11
63497,4561.76
63498,1650.34
63499,126.4
63500,1801.82
63501,569.7
63502,1536.58
63503,15.01
63504,9085.06
63505,1850.49
63506,0.0
63507,2790.49
63508,601.21
63509,27652.5
63510,0.0
63511,0.0
63512,1393.06
63513,1171.42
63514,2584.88
63515,7590.67
63516,5049.43
63517,0.0
63518,8.35
63519,38235.22
63520,4670.69
63521,4638.58
63522,528.36
63523,200.0
63524,780.0
63525,125.0
63526,281.6
63527,169.42
63528,5916.3
63529,3236.58
63530,664.89
63531,132.36
63532,11931.24
63533,13798.26
63534,3413.7
63535,30711.85
63536,12990.24
63537,496.48
63538,2440.41
63539,0.0
63540,2059.23
63541,2812.97
63542,546.87
63543,0.0
63544,425.3
63545,888.8
63546,1672.95
63547,6605.88
63548,397.63
63549,574.87
63550,0.0
63551,0.0
63552,21.18
63553,4267.58
63554,924.72
63555,1026.25
63556,567.49
63557,3132.7
63558,0.0
63559,1814.78
63560,0.0
63561,350.4
63562,5110.79
63563,387.5
63564,0.0
63565,1743.05
63566,641.35
63567,419.79
63568,0.0
63569,7409.33
63570,0.0
63571,0.0
63572,200.0
63573,265.0
63574,12208.14
63575,1568.61
63576,513.51
63577,10525.27
63578,713.42
63579,402.65
63580,715.52
63581,0.0
63582,407.67
63583,1146.46
63584,1853.0
63585,5501.72
63586,1045.2
63587,6093.5
63588,0.0
63589,0.0
63590,21.82
63591,397.8
63592,705.87
63593,10447.75
63594,689.42
63595,4400.16
63596,4408.18
63597,8232.69
63598,153.2
63599,2745.36
63600,3987.03
63601,0.0
63602,506.28
63603,0.0
63604,60.0
63605,4441.08
63606,6370.11
63607,2312.38
63608,0.0
63609,0.0
63610,6007.36
63611,0.0
63612,2433.77
63613,7433.69
63614,392.22
63615,0.0
63616,1603.55
63617,670.59
63618,805.64
63619,4734.59
63620,176.43
63621,1602.0
63622,0.0
63623,6711.44
63624,4581.75
63625,0.0
63626,2309.73
63627,0.0
63628,1180.76
63629,355.15
63630,390.3
63631,588.91
63632,2183.04
63633,292.45
63634,247.2
63635,312.5
63636,1780.34
63637,6841.5
63638,18473.25
