,BasePay
64358,20686.43
64359,32331.0
64360,32765.9
64361,29579.0
64362,41015.46
64363,31731.11
64364,24090.39
64365,28533.13
64366,29805.1
64367,29579.0
64368,28673.81
64369,25186.28
64370,39975.0
64371,6520.0
64372,27703.5
64373,35839.93
64374,29960.24
64375,38073.73
64376,29101.19
64377,40549.04
64378,26638.62
64379,21698.68
64380,23229.93
64381,40746.23
64382,28592.29
64383,29977.74
64384,34092.93
64385,25873.38
64386,32751.36
64387,26885.19
64388,39797.74
64389,39289.19
64390,23806.71
64391,40741.27
64392,18282.0
64393,38352.46
64394,29175.65
64395,25143.23
64396,28497.88
64397,26459.61
64398,28649.86
64399,25902.35
64400,29579.0
64401,27762.46
64402,39907.24
64403,34741.73
64404,29579.0
64405,28112.31
64406,29579.0
64407,40353.68
64408,34092.8
64409,27893.92
64410,29579.0
64411,36798.72
64412,33836.87
64413,25486.06
64414,30254.4
64415,27948.0
64416,39795.82
64417,29775.28
64418,40261.37
64419,34627.9
64420,30662.1
64421,32370.45
64422,29579.0
64423,26596.79
64424,27871.29
64425,28711.8
64426,26850.43
64427,24692.62
64428,27062.17
64429,28811.26
64430,40211.85
64431,21416.04
64432,34078.76
64433,26685.79
64434,27206.51
64435,25370.0
64436,29175.65
64437,27523.0
64438,28385.6
64439,33536.85
64440,38764.03
64441,30082.75
64442,24487.61
64443,29275.05
64444,26657.97
64445,27423.28
64446,40069.58
64447,32875.85
64448,38141.88
64449,27365.44
64450,24442.36
64451,28910.19
64452,28628.34
64453,28411.01
64454,27226.79
64455,27838.34
64456,27187.29
64457,39804.4
64458,23154.39
64459,29579.0
64460,28187.91
64461,26844.2
64462,27467.48
64463,25756.21
64464,34512.0
64465,27440.65
64466,24830.33
64467,39648.0
64468,26190.15
64469,30060.0
64470,34979.47
64471,17684.68
64472,20308.39
64473,37644.62
64474,31133.93
64475,26605.23
64476,29175.65
64477,32966.08
64478,24110.83
64479,25822.08
64480,33700.5
64481,28775.08
64482,26195.7
64483,27468.98
64484,36564.0
64485,28746.1
64486,26454.81
64487,27290.37
64488,29175.65
64489,29723.06
64490,33352.73
64491,37035.4
64492,28250.21
64493,27703.5
64494,27217.5
64495,26994.48
64496,39638.21
64497,39476.83
64498,29151.57
64499,25571.0
64500,27561.78
64501,30202.43
64502,32834.49
64503,29673.8
64504,39564.78
64505,37338.82
64506,24162.84
64507,30175.1
64508,35370.08
64509,27775.94
64510,25906.22
64511,28422.68
64512,28689.5
64513,28116.01
64514,1743.29
64515,22852.5
64516,31477.2
64517,29707.51
64518,29436.85
64519,24689.97
64520,25981.27
64521,32966.64
64522,19303.22
64523,21061.3
64524,36564.0
64525,27454.78
64526,28138.84
64527,29374.5
64528,36505.41
64529,38162.7
64530,39296.43
64531,29304.0
64532,15678.97
64533,32756.61
64534,27570.1
64535,29512.3
64536,37559.32
64537,28399.51
64538,25974.11
64539,25086.85
64540,27042.4
64541,28362.73
64542,39058.75
64543,28503.74
64544,23447.93
64545,21450.11
64546,25856.57
64547,38751.54
64548,29845.43
64549,38493.64
64550,27888.91
64551,31574.64
64552,25197.82
64553,26055.52
64554,26211.6
64555,30419.03
64556,29335.2
64557,27563.15
64558,31853.5
64559,38822.78
64560,26374.12
64561,31224.0
64562,28361.69
64563,27607.5
64564,38451.99
64565,29117.91
64566,27188.0
64567,13213.57
64568,27856.3
64569,26817.51
64570,28213.48
64571,29080.74
64572,31468.6
64573,23989.4
64574,26793.36
64575,27357.81
64576,38509.65
64577,28745.6
64578,25618.04
64579,24000.86
64580,32788.49
64581,26609.5
64582,24928.53
64583,24750.52
64584,32120.64
64585,26337.32
64586,27747.9
64587,32484.9
64588,31994.46
64589,21177.8
64590,38548.28
64591,24647.36
64592,23067.0
64593,22542.95
64594,25507.34
64595,28004.08
64596,26178.65
64597,37757.6
64598,19352.0
64599,28212.92
64600,5930.98
64601,24109.01
64602,26052.06
64603,24966.73
64604,24750.51
64605,33568.5
64606,30663.52
64607,23510.5
64608,38199.18
64609,26480.54
64610,26494.92
64611,26931.69
64612,26719.62
64613,35907.85
64614,27878.7
64615,25751.0
64616,33011.39
64617,25751.0
64618,31739.15
64619,25611.88
64620,11520.6
64621,28802.55
64622,25916.47
64623,25233.92
64624,32133.44
64625,24290.61
64626,27573.3
64627,29457.45
64628,23710.5
64629,31619.6
64630,22546.31
64631,20722.15
64632,20456.6
64633,25561.79
64634,27148.93
64635,34815.41
64636,25938.35
64637,23336.14
64638,30657.9
64639,30917.01
64640,24396.0
64641,26900.5
64642,18519.68
64643,37657.93
64644,26762.62
64645,23428.37
64646,25625.07
64647,29057.6
64648,31698.12
64649,26594.03
64650,25580.48
64651,26418.0
64652,35956.8
64653,35826.22
64654,29875.45
64655,27178.48
64656,25463.53
64657,25286.9
64658,28965.0
64659,29636.11
64660,24319.56
64661,28307.78
64662,9269.55
64663,27640.0
64664,31773.41
64665,32373.68
64666,26902.87
64667,23480.0
64668,34698.55
64669,24420.27
64670,24999.6
64671,31955.01
64672,35176.6
64673,24987.39
64674,31384.5
64675,17815.01
64676,22478.15
64677,27739.65
64678,37205.2
64679,26170.35
64680,37076.0
64681,26515.32
64682,23053.37
64683,23205.66
64684,28125.3
64685,26361.36
64686,24756.0
64687,29310.5
64688,25310.44
64689,24467.06
64690,27676.0
64691,20853.16
64692,26431.07
64693,31611.0
64694,23001.66
64695,26264.0
64696,22936.46
64697,23121.54
64698,24755.74
64699,32475.62
64700,31464.44
64701,26728.34
64702,26985.9
64703,13416.0
64704,25915.61
64705,34318.01
64706,25602.0
64707,36858.63
64708,30811.87
64709,25541.25
64710,20445.74
64711,19618.04
64712,12246.0
64713,24232.71
64714,35435.4
64715,24975.99
64716,29794.37
64717,29277.5
64718,34234.5
64719,23775.6
64720,25148.5
64721,25143.48
64722,21663.6
64723,16152.0
64724,25619.44
64725,32904.32
64726,27503.49
64727,26719.53
64728,19852.36
64729,25000.91
64730,20457.64
64731,22601.54
64732,24698.48
64733,30519.25
64734,20454.97
64735,9463.87
64736,27321.14
64737,29579.0
64738,36560.27
64739,24093.72
64740,27302.0
64741,17881.54
64742,26715.84
64743,24551.78
64744,24674.24
64745,25934.1
64746,22684.54
64747,26242.2
64748,16062.28
64749,25858.48
64750,34774.8
64751,19807.89
64752,36152.69
64753,35514.74
64754,29488.44
64755,25730.7
64756,28513.27
64757,25466.86
64758,31072.5
64759,27703.5
64760,28174.87
64761,20555.45
64762,24894.97
64763,23310.95
64764,25680.96
64765,24387.64
64766,36090.81
64767,24279.3
64768,26784.03
64769,23258.39
64770,31393.69
64771,36141.6
64772,25753.54
64773,27243.0
64774,21544.18
64775,23902.9
64776,36233.76
64777,28673.0
64778,26947.66
64779,22339.58
64780,22965.96
64781,23239.33
64782,26255.25
64783,28660.0
64784,33049.04
64785,25273.76
64786,36137.7
64787,28859.73
64788,23953.98
64789,31494.23
64790,32278.4
64791,23491.4
64792,27247.8
64793,29755.0
64794,27636.01
64795,31229.15
64796,25548.5
64797,26976.34
64798,31641.83
64799,24671.7
64800,23219.05
64801,35521.76
64802,23488.49
64803,29181.28
64804,30227.98
64805,21809.36
64806,24432.33
64807,25597.18
64808,33339.04
64809,32365.35
64810,24947.45
64811,30784.62
64812,23915.93
64813,35801.69
64814,28052.7
64815,22976.29
64816,24336.64
64817,23899.74
64818,35762.5
64819,19398.43
64820,35021.6
64821,25923.57
64822,28586.7
64823,19197.6
64824,23811.74
64825,32506.33
64826,23532.17
64827,27686.45
64828,23435.32
64829,23962.14
64830,29576.21
64831,22658.3
64832,29954.39
64833,35604.19
64834,28609.0
64835,24396.0
64836,28941.16
64837,22675.51
64838,22560.13
64839,35537.97
64840,27990.03
64841,33776.39
64842,21464.02
64843,24589.5
64844,23989.39
64845,23970.06
64846,25960.0
64847,29221.54
64848,23987.38
64849,24236.75
64850,24190.46
64851,24067.75
64852,24595.62
64853,23797.37
64854,25417.82
64855,26755.56
64856,32379.49
64857,35373.5
64858,25260.13
64859,23432.01
64860,24372.29
64861,26678.4
64862,27007.23
64863,24303.22
64864,26421.6
64865,23510.5
64866,24097.7
64867,24418.82
64868,22688.47
64869,24358.04
64870,34889.97
64871,24768.37
64872,23309.32
64873,23785.03
64874,33599.8
64875,35392.68
64876,30833.45
64877,26418.92
64878,22625.04
64879,20813.49
64880,22304.3
64881,32980.2
64882,26041.05
64883,35150.6
64884,24161.3
64885,20834.01
64886,30399.69
64887,28254.0
64888,24396.01
64889,12140.0
64890,26628.2
64891,32978.29
64892,25930.88
64893,23762.97
64894,22695.07
64895,22912.91
64896,28548.5
64897,24197.42
64898,31715.38
64899,26827.2
64900,34928.06
64901,30797.91
64902,23497.34
64903,21539.28
64904,23703.87
64905,33980.54
64906,16726.8
64907,26693.75
64908,30975.0
64909,24148.67
64910,22912.52
64911,36735.0
64912,33541.95
64913,30353.12
64914,23985.91
64915,24487.2
64916,25103.4
64917,28051.24
64918,22533.15
64919,23664.29
64920,22921.02
64921,34709.0
64922,26289.18
64923,30441.62
64924,23588.59
64925,23474.5
64926,23777.49
64927,25677.0
64928,25702.51
64929,17208.0
64930,25028.29
64931,25067.18
64932,34596.0
64933,34790.03
64934,23770.4
64935,26558.82
64936,34816.05
64937,32200.82
64938,9534.0
64939,23338.71
64940,34394.27
64941,26811.9
64942,34755.53
64943,26827.2
64944,34617.8
64945,23484.39
64946,30975.0
64947,29775.0
64948,25900.59
64949,29662.09
64950,23174.51
64951,21291.36
64952,23192.04
64953,25836.39
64954,13972.01
64955,24841.0
64956,22904.1
64957,28873.32
64958,22794.59
64959,33110.96
64960,25358.66
64961,34386.36
64962,24486.85
64963,26230.84
64964,22483.92
64965,27331.75
64966,24515.2
64967,23919.92
64968,24633.63
64969,22903.67
64970,23249.93
64971,28847.7
64972,24106.46
64973,29003.7
64974,25069.74
64975,23246.6
64976,28938.24
64977,27925.74
64978,28042.87
64979,22905.67
64980,22926.73
64981,17277.11
64982,24589.5
64983,25520.0
64984,24849.24
64985,22935.66
64986,19516.55
64987,32259.11
64988,23202.44
64989,22966.47
64990,22902.91
64991,23019.75
64992,22912.9
64993,34206.25
64994,24589.51
64995,23396.07
64996,26972.69
64997,27937.8
64998,23168.66
64999,23564.48
65000,24589.51
65001,26141.94
65002,22891.48
65003,25734.43
65004,23009.36
65005,22911.91
65006,32781.15
65007,28603.5
65008,27557.86
65009,22923.69
65010,33048.05
65011,25769.49
65012,22727.94
65013,17268.11
65014,23958.0
65015,22411.35
65016,29672.65
65017,22219.8
65018,23209.18
65019,29741.81
65020,29183.94
65021,26648.51
65022,22912.59
65023,26098.4
65024,33456.8
65025,33862.43
65026,13406.52
65027,18853.0
65028,25190.7
65029,20304.75
65030,25776.3
65031,19211.99
65032,25372.5
65033,23883.01
65034,33696.82
65035,22907.33
65036,21130.76
65037,22657.69
65038,33701.97
65039,22912.0
65040,23508.6
65041,22305.6
65042,22912.78
65043,28566.8
65044,20144.81
65045,22903.66
65046,25880.0
65047,23783.82
65048,25405.75
65049,22903.96
65050,23577.31
65051,21708.04
65052,25626.0
65053,25236.02
65054,22503.8
65055,20766.74
65056,22907.34
65057,22912.88
65058,5863.21
65059,23315.96
65060,21186.62
65061,22910.74
65062,22721.16
65063,31198.96
65064,33135.6
65065,29195.42
65066,28695.23
65067,24189.0
65068,29229.6
65069,16046.89
65070,22905.11
65071,31475.4
65072,33545.71
65073,14556.09
65074,22912.25
65075,21118.17
65076,22210.3
65077,22073.57
65078,23485.78
65079,12054.85
65080,22121.4
65081,22813.63
65082,23008.25
65083,15698.0
65084,26062.32
65085,28312.69
65086,33356.3
65087,23307.59
65088,33199.7
65089,33352.7
65090,19541.46
65091,33346.8
65092,25482.0
65093,24941.1
65094,22912.27
65095,22912.26
65096,20134.12
65097,22912.44
65098,33000.0
65099,32477.19
65100,21701.5
65101,24416.8
65102,25540.37
65103,23510.5
65104,32282.56
65105,23122.3
65106,18480.6
65107,25335.06
65108,32352.28
65109,16337.01
65110,25758.01
65111,25408.84
65112,18990.46
65113,24996.89
65114,27251.8
65115,33067.77
65116,23727.99
65117,26253.83
65118,23508.6
65119,9463.87
65120,9463.87
65121,21053.69
65122,6997.17
65123,18596.12
65124,23322.01
65125,18746.32
65126,28390.89
65127,28724.6
65128,26737.69
65129,32954.25
65130,23103.02
65131,23086.02
65132,21225.91
65133,28516.49
65134,31447.17
65135,22469.58
65136,28754.66
65137,18167.74
65138,29037.57
65139,27223.4
65140,22814.0
65141,3565.68
65142,21556.13
65143,22723.05
65144,22883.91
65145,30785.28
65146,29744.06
65147,20380.99
65148,22703.61
65149,20597.26
65150,22814.76
65151,28114.79
65152,34209.0
65153,27315.25
65154,21679.34
65155,0.0
65156,27283.28
65157,22308.25
65158,27180.56
65159,22898.0
65160,8108.0
65161,22840.89
65162,30394.7
65163,25673.57
65164,21699.02
65165,15037.24
65166,32567.83
65167,24656.0
65168,29143.2
65169,30973.69
65170,22318.79
65171,27177.05
65172,20044.36
65173,23922.53
65174,22931.02
65175,21624.33
65176,22751.0
65177,24656.0
65178,32344.1
65179,23168.04
65180,22931.0
65181,24311.03
65182,11079.76
65183,9600.97
65184,22046.94
65185,21335.9
65186,30578.24
65187,26560.8
65188,4452.23
65189,23226.0
65190,24515.71
65191,24578.95
65192,21170.86
65193,28053.0
65194,18787.13
65195,24838.7
65196,24217.8
65197,21831.81
65198,24392.93
65199,23802.07
65200,32195.43
65201,24656.0
65202,23611.5
65203,31180.54
65204,21616.16
65205,26005.76
65206,32015.24
65207,23222.91
65208,22994.35
65209,22592.79
65210,20934.0
65211,31730.62
65212,32187.86
65213,22361.26
65214,21826.05
65215,26191.36
65216,23095.14
65217,21547.0
65218,30529.34
65219,22861.6
65220,31950.75
65221,31973.25
65222,24656.0
65223,23091.63
65224,21680.84
65225,24656.0
65226,24656.0
65227,24656.0
65228,31911.82
65229,24187.39
65230,24656.0
65231,24656.0
65232,24425.54
65233,24521.0
65234,24656.0
65235,24968.8
65236,32059.48
65237,27429.25
65238,24656.0
65239,21340.19
65240,25943.04
65241,20805.15
65242,21243.49
65243,31898.18
65244,24656.0
65245,21717.05
65246,24656.0
65247,24656.0
65248,24656.0
65249,24656.0
65250,24656.0
65251,24656.0
65252,24656.0
65253,24656.0
65254,24656.0
65255,29529.78
65256,21934.04
65257,24656.0
65258,22849.43
65259,24656.0
65260,24656.0
65261,14246.4
65262,21934.0
65263,24656.0
65264,24656.0
65265,24656.0
65266,24656.0
65267,21429.2
65268,24656.0
65269,24566.0
65270,21389.8
65271,31483.5
65272,20633.7
65273,24656.0
65274,24656.0
65275,23577.3
65276,23161.23
65277,31480.07
65278,22678.48
65279,31760.71
65280,31797.5
65281,24220.95
65282,24559.69
65283,23577.31
65284,22629.44
65285,31539.37
65286,26402.5
65287,22582.45
65288,31680.0
65289,24205.11
65290,15220.1
65291,21934.01
65292,21052.05
65293,29942.52
65294,31614.0
65295,20297.21
65296,15416.0
65297,31303.05
65298,25147.93
65299,18282.0
65300,17063.19
65301,24030.76
65302,31452.41
65303,22562.15
65304,27469.34
65305,21934.05
65306,21934.0
65307,21934.0
65308,21934.01
65309,28732.31
65310,26960.5
65311,21133.83
65312,20581.93
65313,27460.25
65314,22484.92
65315,21949.35
65316,19315.62
65317,25216.02
65318,20884.0
65319,26200.89
65320,22440.21
65321,22686.35
65322,21160.24
65323,22194.8
65324,20123.0
65325,29889.6
65326,31286.9
65327,22883.0
65328,20783.03
65329,23913.31
65330,29911.92
65331,23861.0
65332,30965.71
65333,21796.91
65334,30324.75
65335,20038.49
65336,26840.65
65337,25766.37
65338,20123.0
65339,31156.13
65340,25562.35
65341,19950.3
65342,26485.5
65343,23453.4
65344,20042.29
65345,12566.3
65346,21231.46
65347,22794.04
65348,23310.9
65349,20166.89
65350,22608.19
65351,26261.55
65352,19551.96
65353,28988.77
65354,30944.48
65355,25870.85
65356,31027.3
65357,30823.0
65358,26587.47
65359,22367.29
65360,21112.08
65361,23577.31
65362,29633.02
65363,18258.81
65364,20112.79
65365,20510.44
65366,19668.07
65367,18321.3
65368,30725.56
65369,17114.45
65370,21836.65
65371,27280.52
65372,20848.0
65373,20123.0
65374,20311.41
65375,21822.94
65376,20263.57
65377,17382.26
65378,22502.96
65379,26332.77
65380,30630.19
65381,29838.23
65382,23536.3
65383,23577.31
65384,17960.29
65385,18351.41
65386,26295.97
65387,30403.68
65388,21970.7
65389,19930.73
65390,0.0
65391,30320.7
65392,19507.42
65393,25046.71
65394,19989.52
65395,26804.57
65396,23806.11
65397,19900.1
65398,8547.45
65399,23457.27
65400,23817.85
65401,22933.47
65402,29775.0
65403,29581.07
65404,22500.52
65405,28831.53
65406,21726.76
65407,18766.24
65408,28116.81
65409,30089.41
65410,19188.02
65411,23886.62
65412,20644.24
65413,22555.98
65414,25436.96
65415,22167.85
65416,26109.23
65417,30032.95
65418,29781.7
65419,18280.56
65420,22423.1
65421,4239.19
65422,25874.78
65423,8596.0
65424,26274.0
65425,23312.79
65426,28564.25
65427,30105.15
65428,9440.0
65429,20254.5
65430,24439.72
65431,23328.0
65432,20123.0
65433,20829.93
65434,28480.76
65435,22694.11
65436,29076.93
65437,25095.87
65438,18106.8
65439,21527.67
65440,29922.8
65441,28525.1
65442,9015.0
65443,29161.17
65444,24015.15
65445,20878.77
65446,24732.05
65447,16964.44
65448,12243.28
65449,23186.69
65450,21098.0
65451,27642.92
65452,19910.69
65453,26504.92
65454,22867.4
65455,22644.95
65456,29730.55
65457,21876.27
65458,24862.92
65459,20095.14
65460,22929.69
65461,26550.41
65462,21605.44
65463,20564.82
65464,19654.46
65465,25157.48
65466,20559.07
65467,22635.61
65468,20836.9
65469,28443.26
65470,19784.46
65471,25347.6
65472,20123.0
65473,16113.26
65474,19267.47
65475,29361.15
65476,25550.44
65477,4875.6
65478,21081.07
65479,9809.11
65480,29400.4
65481,21352.15
65482,20579.75
65483,28804.51
65484,29192.35
65485,20594.72
65486,21719.08
65487,10761.09
65488,29163.3
65489,25980.75
65490,25025.1
65491,18922.53
65492,29271.67
65493,29055.52
65494,23625.51
65495,22501.44
65496,29202.9
65497,21031.18
65498,23251.21
65499,18209.23
65500,22319.61
65501,24141.94
65502,23206.5
65503,28169.16
65504,21156.2
65505,22936.0
65506,27482.35
65507,20178.0
65508,24706.14
65509,20050.66
65510,0.0
65511,19820.47
65512,19871.12
65513,15416.0
65514,27822.0
65515,19897.0
65516,28075.02
65517,19387.97
65518,19424.92
65519,21523.2
65520,20485.5
65521,22242.8
65522,6923.43
65523,27599.54
65524,17098.13
65525,24595.1
65526,24011.39
65527,20870.68
65528,24324.88
65529,18610.1
65530,17244.01
65531,28260.0
65532,10454.13
65533,19346.77
65534,19035.0
65535,4414.0
65536,20555.4
65537,24854.5
65538,18471.71
65539,24162.45
65540,25338.03
65541,18750.68
65542,28597.8
65543,23115.47
65544,23778.15
65545,25278.07
65546,24133.13
65547,18030.01
65548,19485.59
65549,28454.22
65550,11176.6
65551,18034.88
65552,23280.6
65553,26552.1
65554,19261.61
65555,17117.5
65556,20350.49
65557,20683.32
65558,21095.15
65559,20687.04
65560,20655.04
65561,19159.0
65562,26294.98
65563,26740.18
65564,20589.0
65565,24355.91
65566,19098.63
65567,22222.93
65568,18524.1
65569,25565.79
65570,24656.0
65571,14837.9
65572,18282.0
65573,23991.09
65574,21586.46
65575,27064.55
65576,10459.46
65577,25245.77
65578,25605.75
65579,24656.0
65580,20513.66
65581,28109.43
65582,0.0
65583,25323.4
65584,20774.48
65585,18713.39
65586,23883.0
65587,16816.57
65588,17423.62
65589,20787.5
65590,28150.7
65591,22041.29
65592,17908.35
65593,19739.99
65594,19353.01
65595,18385.04
65596,23057.11
65597,24056.7
65598,24141.43
65599,18839.05
65600,18742.67
65601,19750.0
65602,19507.11
65603,22000.0
65604,20123.0
65605,27930.2
65606,0.0
65607,9652.78
65608,19819.14
65609,17440.83
65610,21942.89
65611,18326.0
65612,11855.0
65613,26195.6
65614,17296.99
65615,19067.02
65616,27529.07
65617,15281.04
65618,23249.14
65619,18788.8
65620,20630.44
65621,19748.37
65622,19882.96
65623,21530.4
65624,19228.01
65625,22790.33
65626,13442.12
65627,18303.7
65628,27750.02
65629,17497.69
65630,21035.0
65631,19388.72
65632,17601.9
65633,25909.63
65634,15428.33
65635,23109.5
65636,18886.88
65637,28318.2
65638,18947.23
65639,27464.91
65640,27262.35
65641,20282.0
65642,19964.46
65643,20409.86
65644,19791.03
65645,25485.19
65646,15739.93
65647,17566.08
65648,23055.65
65649,26749.5
65650,7230.0
65651,19511.18
65652,27423.36
65653,27369.27
65654,10732.75
65655,24563.53
65656,20162.8
65657,16444.4
65658,19937.85
65659,22671.3
65660,18706.54
65661,20479.2
65662,21429.75
65663,20563.85
65664,21665.18
65665,27241.18
65666,20816.38
65667,22993.35
65668,18552.73
65669,17042.18
65670,21064.5
65671,20762.1
65672,18650.61
